"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000241978",7636.1749946274,1.12528351505511,0.200746721832486,5.60548887066812,2.07667967178977e-08,9.13129417722608e-07,"AKAP2"
"ENSG00000182670",6932.93961437751,-0.635615223922749,0.113432570212613,-5.6034631211422,2.10110837409602e-08,9.17039951748823e-07,"TTC3"
"ENSG00000243742",33.2352818349628,-2.2684969378808,0.404810953245682,-5.60384278066716,2.09650888163915e-08,9.17039951748823e-07,"RPLP0P2"
"ENSG00000187498",2310.21204788588,1.35841927223507,0.242526221811585,5.60112330158844,2.12967175536647e-08,9.26835595834056e-07,"COL4A1"
"ENSG00000153207",1850.45369931444,1.2714829745333,0.227055216945854,5.59988443179667,2.14494754286573e-08,9.30808897899754e-07,"AHCTF1"
"ENSG00000181192",589.519421104782,0.684886059896141,0.122345818830781,5.59795231615903,2.16898386768794e-08,9.38550305032398e-07,"DHTKD1"
"ENSG00000198736",328.088987095931,0.69073456936317,0.123508204232145,5.59262094091232,2.2366725019187e-08,9.65082764716774e-07,"MSRB1"
"ENSG00000134531",5891.11057831786,0.913061068843834,0.163357273125886,5.58935057724803,2.27920392578307e-08,9.8064043909047e-07,"EMP1"
"ENSG00000154262",2403.79798293357,1.02199664237446,0.182897064597277,5.58782419294044,2.29932242169856e-08,9.8649399650495e-07,"ABCA6"
"ENSG00000122035",924.700573288937,2.25826583866005,0.404277021927151,5.58593666267527,2.32443946560139e-08,9.94452986060257e-07,"RASL11A"
"ENSG00000136436",3099.74208360613,1.0572494402376,0.189504784616451,5.57901185649442,2.41888754821705e-08,1.03194512444358e-06,"CALCOCO2"
"ENSG00000167645",628.767987190332,1.12761089332408,0.202404093241026,5.57108739881709,2.53154285886146e-08,1.07697237633306e-06,"YIF1B"
"ENSG00000174099",3075.93623913803,0.714872111470422,0.128379180723397,5.56844269796884,2.57026125160211e-08,1.09038113880991e-06,"MSRB3"
"ENSG00000170315",8839.947333421,-0.413212184620528,0.0742669889036744,-5.56387421545354,2.63850163885238e-08,1.11620411509551e-06,"UBB"
"ENSG00000188706",1600.23070699398,0.756475713836258,0.136051876173691,5.56020052873436,2.69464857277369e-08,1.13678141043614e-06,"ZDHHC9"
"ENSG00000112936",1960.88796191052,3.28463983451634,0.591135785656256,5.55648958194919,2.7525414124647e-08,1.15797888032716e-06,"C7"
"ENSG00000176771",113.588652626973,-2.21467325397695,0.398693418518447,-5.55482772253106,2.77885691998109e-08,1.16581130341035e-06,"NCKAP5"
"ENSG00000075213",732.800793006738,-1.2709707455144,0.228895083044316,-5.55263454596937,2.81395974438074e-08,1.17403361786905e-06,"SEMA3A"
"ENSG00000136237",117.050766902385,3.15813561924065,0.568744305969804,5.5528215159104,2.81095050387336e-08,1.17403361786905e-06,"RAPGEF5"
"ENSG00000129038",4264.63301896661,-0.52286836247374,0.0942153935061822,-5.54971266388045,2.86139490604872e-08,1.1905446662667e-06,"LOXL1"
"ENSG00000143127",254.825348705396,3.11232165073499,0.561444318332605,5.54341997792062,2.96620263550351e-08,1.23077092916988e-06,"ITGA10"
"ENSG00000078053",359.085089052368,1.08046149853973,0.195022444524841,5.54019052100489,3.02142751552416e-08,1.25026010171075e-06,"AMPH"
"ENSG00000094916",2231.84557585399,-0.686893478854185,0.124007190331371,-5.53914234342925,3.03956519791552e-08,1.25433828126514e-06,"CBX5"
"ENSG00000197872",312.39292722291,-0.884355312029685,0.159903463499448,-5.53055757940315,3.19214493863817e-08,1.31372377977378e-06,"FAM49A"
"ENSG00000131242",51.397289839698,-2.41019811855442,0.436040500331566,-5.5274638863172,3.24893077257566e-08,1.33347036722651e-06,"RAB11FIP4"
"ENSG00000100739",207.622199634987,-1.85617910111898,0.337021199344228,-5.50760339329013,3.63751773359903e-08,1.48892448852317e-06,"BDKRB1"
"ENSG00000140450",1277.98133414701,-0.717993840907015,0.130389053906722,-5.50654997021953,3.6593412666849e-08,1.49382003999846e-06,"ARRDC4"
"ENSG00000109686",5986.93708031536,0.729185157825605,0.13247162942675,5.50446281200766,3.70295612300717e-08,1.50756103448773e-06,"SH3D19"
"ENSG00000166793",175.761269968605,-1.43137312621852,0.260244416436741,-5.50011080282466,3.79552658059505e-08,1.54110589981534e-06,"YPEL4"
"ENSG00000114670",183.850385012472,-1.10814473527432,0.201524977273215,-5.49879598185967,3.82393251833271e-08,1.54848818155478e-06,"NEK11"
"ENSG00000122877",16.8857879787904,-2.94569792719196,0.536060951740255,-5.49508020987001,3.90532870655754e-08,1.57467050138236e-06,"EGR2"
"ENSG00000163719",607.167514592895,0.564577156427702,0.102745719873506,5.4948970830393,3.90938335107143e-08,1.57467050138236e-06,"MTMR14"
"ENSG00000111801",728.965665653707,-0.773201266576478,0.140831966724587,-5.49023978404393,4.01388443243454e-08,1.61003670434553e-06,"BTN3A3"
"ENSG00000139291",732.204699827721,0.728519324085212,0.132720919254332,5.4891069786004,4.03970912942424e-08,1.61003670434553e-06,"TMEM19"
"ENSG00000166825",4259.24411849857,1.09838668355365,0.200093397065749,5.48936996253169,4.03369953276049e-08,1.61003670434553e-06,"ANPEP"
"ENSG00000166949",4913.68978134122,-0.521671314173035,0.0950241361371851,-5.48988220655756,4.02201882838925e-08,1.61003670434553e-06,"SMAD3"
"ENSG00000008130",1713.6319552007,0.830141202197693,0.151374769732814,5.48401298091447,4.15784242058589e-08,1.65276964461347e-06,"NADK"
"ENSG00000106524",345.72724615121,-0.729986195602191,0.133149843897457,-5.48244124239739,4.19496349851495e-08,1.66316026662327e-06,"ANKMY2"
"ENSG00000169908",964.786100307827,1.18608658499531,0.216578750670071,5.47646794214891,4.33899338262601e-08,1.71577166527078e-06,"TM4SF1"
"ENSG00000169692",605.670963819378,0.645468251581842,0.117933114687283,5.4731722577954,4.42050037243501e-08,1.73979891755999e-06,"AGPAT2"
"ENSG00000181830",754.860531859606,0.769482129594574,0.140593910864183,5.47308290142032,4.42273082377415e-08,1.73979891755999e-06,"SLC35C1"
"ENSG00000049759",1363.72905043685,-1.09959689691173,0.200993833968379,-5.47079915438957,4.48010784539015e-08,1.75780397198015e-06,"NEDD4L"
"ENSG00000134684",1262.50877637652,-0.723926999727802,0.132500900936138,-5.46356284835163,4.66671940467809e-08,1.82629109518991e-06,"YARS"
"ENSG00000131386",13960.2143787931,1.56065089522836,0.28591561937647,5.45843175210874,4.80358434217734e-08,1.87500734181123e-06,"GALNT15"
"ENSG00000144746",5784.89898975036,0.510971328985369,0.0936212653915438,5.45785540121018,4.81919861675982e-08,1.8762664023349e-06,"ARL6IP5"
"ENSG00000070404",1824.48223262583,1.72902319407029,0.31754705943469,5.44493530234029,5.18242185773364e-08,2.00740054319406e-06,"FSTL3"
"ENSG00000173757",1550.0070829707,0.471709424844428,0.08663275310206,5.44493171409107,5.18252632808766e-08,2.00740054319406e-06,"STAT5B"
"ENSG00000164070",633.667353672745,-1.38323982865295,0.254213926462178,-5.44124331779579,5.29099881029044e-08,2.04418818831247e-06,"HSPA4L"
"ENSG00000179222",4891.79128051872,-0.733257332383583,0.134846138284775,-5.43773326926911,5.39626765270751e-08,2.0795540356299e-06,"MAGED1"
"ENSG00000062716",3141.67450479577,0.482884353383967,0.088867553505277,5.433753201671,5.51808889902661e-08,2.115733072804e-06,"VMP1"
"ENSG00000173918",1004.03711728693,1.24471377145541,0.229052071651157,5.43419565028467,5.50441594607496e-08,2.115733072804e-06,"C1QTNF1"
"ENSG00000174136",2557.44864888562,-0.998625450984692,0.184200822505043,-5.42139517839206,5.91356691162842e-08,2.26164067870233e-06,"RGMB"
"ENSG00000241399",3857.61846733801,1.81251354207863,0.334356746488766,5.42089717379016,5.93006642342122e-08,2.26223818596258e-06,"CD302"
"ENSG00000011198",1155.15273140287,1.09691086619932,0.202524589606425,5.41618609538229,6.08837335256967e-08,2.31679433227808e-06,"ABHD5"
"ENSG00000073792",2530.97391782678,0.897558048889171,0.165749496327652,5.41514797194247,6.12380412258846e-08,2.32443642698251e-06,"IGF2BP2"
"ENSG00000131979",86.0006826869327,1.59930985504309,0.296125750999236,5.40077939742303,6.63519808069469e-08,2.51225187330303e-06,"GCH1"
"ENSG00000170791",396.82678704092,0.702237915725048,0.13004036983675,5.400153172485,6.6584021150357e-08,2.51475062424478e-06,"CHCHD7"
"ENSG00000153066",736.879893567037,0.607355403581183,0.112841841999999,5.38235988367852,7.35155976952802e-08,2.76963613705228e-06,"TXNDC11"
"ENSG00000106617",1034.82969084477,1.56765732720196,0.291817506818157,5.37204688058291,7.78478619822362e-08,2.92557287771952e-06,"PRKAG2"
"ENSG00000087116",4504.92532616987,0.671184391054464,0.125063031895564,5.36676890749736,8.01596542116913e-08,3.00499495801006e-06,"ADAMTS2"
"ENSG00000108950",1128.12910754915,1.10704784635478,0.206325190727578,5.36554863926659,8.07035278373755e-08,3.01791340517791e-06,"FAM20A"
"ENSG00000051108",2297.88081894568,0.689088015363164,0.128863360090169,5.347431689512,8.9211064150752e-08,3.32783637084517e-06,"HERPUD1"
"ENSG00000117758",1730.78698028405,0.814249004829423,0.15245800375471,5.34080851628799,9.25329555997215e-08,3.44327177532624e-06,"STX12"
"ENSG00000137872",281.798465852368,-1.0737172066879,0.201111358978158,-5.33891875696843,9.3502529043707e-08,3.47082304501702e-06,"SEMA6D"
"ENSG00000087266",437.048022586953,-0.929442742419624,0.174129924269516,-5.33763938805282,9.41645065343171e-08,3.48684951457758e-06,"SH3BP2"
"ENSG00000138166",406.574968834165,1.35489947367493,0.25386338704237,5.33712044678897,9.44343111434926e-08,3.48831132260535e-06,"DUSP5"
"ENSG00000113657",4754.06009837083,-0.575571650849336,0.107879198152936,-5.33533489962884,9.53683706470727e-08,3.51424324440369e-06,"DPYSL3"
"ENSG00000166979",131.814404155007,1.38946274539475,0.260748140498876,5.32875418684236,9.88887271405508e-08,3.63512080714476e-06,"EVA1C"
"ENSG00000167191",3003.50680503853,1.8928874923997,0.355497377176609,5.32461732188624,1.01165790028781e-07,3.70982055686655e-06,"GPRC5B"
"ENSG00000138380",244.958743264716,-0.80370446688154,0.151164562224898,-5.31675185673355,1.05635971603468e-07,3.86438838148435e-06,"CARF"
"ENSG00000138468",330.069933633195,-0.794201356468826,0.149436847686691,-5.3146286793599,1.06875035955251e-07,3.90029498684888e-06,"SENP7"
"ENSG00000206538",12605.0452529272,1.21127628777173,0.227952859590614,5.31371394044842,1.07413193031832e-07,3.90380622306134e-06,"VGLL3"
"ENSG00000242616",894.412203523676,0.44451276593499,0.0836558393889257,5.3135892148353,1.07486774183993e-07,3.90380622306134e-06,"GNG10"
"ENSG00000160446",290.427606712904,0.896267573120367,0.16896145685938,5.30456821206446,1.12940006360661e-07,4.09204879505313e-06,"ZDHHC12"
"ENSG00000174697",122.323402213409,3.02923307549336,0.571777831251881,5.29791976869932,1.17129408121238e-07,4.23371094509819e-06,"LEP"
"ENSG00000119711",662.27687718883,1.08736191570901,0.205297645405075,5.29651430518614,1.18034095724446e-07,4.24614341982599e-06,"ALDH6A1"
"ENSG00000159423",479.420053323307,0.897358151442991,0.169421626899087,5.29659741714962,1.17980409530409e-07,4.24614341982599e-06,"ALDH4A1"
"ENSG00000147883",499.332689955116,-1.43853474594962,0.271729929025716,-5.29398712577399,1.19677862060046e-07,4.29507398317394e-06,"CDKN2B"
"ENSG00000085377",640.419377302493,0.541863696203376,0.102417562642855,5.29073024411772,1.21828944353652e-07,4.36193702656278e-06,"PREP"
"ENSG00000164050",3546.32583915064,0.756135619204206,0.142997203710568,5.28776507220838,1.23819858102152e-07,4.42276356357806e-06,"PLXNB1"
"ENSG00000128309",604.970616828703,0.959909905942592,0.181574626126515,5.28658616250576,1.24620131223695e-07,4.44087502913616e-06,"MPST"
"ENSG00000101974",1402.30667148248,0.541739532284363,0.102592139910192,5.28051693588414,1.28819915731491e-07,4.57975968017239e-06,"ATP11C"
"ENSG00000149792",745.752830023635,-0.55485486293956,0.105163901266617,-5.27609622937875,1.31964810448062e-07,4.6805785813487e-06,"MRPL49"
"ENSG00000116991",131.94865613851,-3.05009762851399,0.57913962340972,-5.26660153307479,1.38972399178795e-07,4.91760977935246e-06,"SIPA1L2"
"ENSG00000114745",993.935543098474,0.542143716485832,0.10300650629547,5.26319876271423,1.41570381787505e-07,4.99559103062205e-06,"GORASP1"
"ENSG00000158292",633.081742514408,-0.883476066799255,0.167870131143669,-5.26285445052251,1.41835862870088e-07,4.99559103062205e-06,"GPR153"
"ENSG00000187288",19.9313822219959,3.46668901754848,0.659575711246339,5.25593795896122,1.47271935021129e-07,5.17501961924592e-06,"CIDEC"
"ENSG00000123689",42.2870627629486,-2.68846104335944,0.511569870229199,-5.25531545115221,1.47770966798869e-07,5.18053539853905e-06,"G0S2"
"ENSG00000171862",361.533347198594,-0.673895893644743,0.128255904314154,-5.25430698296806,1.48582875322991e-07,5.19696916112403e-06,"PTEN"
"ENSG00000185222",2805.05518718396,0.682568125536115,0.129935441047375,5.25313278682179,1.49533646557137e-07,5.21817298872773e-06,"TCEAL9"
"ENSG00000169764",3269.00521198928,0.924722484918777,0.176544297886583,5.23790627048653,1.62408501464523e-07,5.65442932110389e-06,"UGP2"
"ENSG00000126561",816.269023047796,0.706125702453631,0.134838470773622,5.23682668901765,1.63360958866251e-07,5.67454523401231e-06,"STAT5A"
"ENSG00000138073",1741.20252620684,1.1328153888467,0.216426031472778,5.23419193679198,1.6570819167769e-07,5.74290746672451e-06,"PREB"
"ENSG00000113580",2834.96510336268,-0.955777902369803,0.182668233733152,-5.2323158922423,1.67399352897786e-07,5.77508701511839e-06,"NR3C1"
"ENSG00000198585",1314.48211854789,0.659731073719789,0.126082786352131,5.23252295422196,1.67211880633767e-07,5.77508701511839e-06,"NUDT16"
"ENSG00000076513",6780.42112411141,0.66792658029362,0.127753108293557,5.22826089490386,1.71111939954857e-07,5.88975075140071e-06,"ANKRD13A"
"ENSG00000102554",172.555485416586,2.76381038592561,0.529167330446358,5.22294220921444,1.76102362797356e-07,6.04777842305207e-06,"KLF5"
"ENSG00000078674",2913.28851266852,-0.366794820764419,0.0702963683818835,-5.21783456539054,1.81027038824105e-07,6.18883634986698e-06,"PCM1"
"ENSG00000197381",1934.62681776918,2.27319473120542,0.43564193799759,5.21803465858697,1.80831632387113e-07,6.18883634986698e-06,"ADARB1"
"ENSG00000198833",1415.46824952277,0.446576446392176,0.085831603329972,5.20293725232363,1.96163117204181e-07,6.69119461724623e-06,"UBE2J1"
"ENSG00000060718",335.346145943399,2.21451874762278,0.425695015329236,5.20212515504805,1.97022465743214e-07,6.70540504197973e-06,"COL11A1"
"ENSG00000074219",572.768613097349,-0.772237269551426,0.14848631525353,-5.20073023721335,1.9850704557751e-07,6.7407829714605e-06,"TEAD2"
"ENSG00000032742",228.288602398995,-0.708634479788106,0.136418341218429,-5.19456895208441,2.05194712555893e-07,6.952290652481e-06,"IFT88"
"ENSG00000133943",545.767954001238,-0.901894380018263,0.173837572506564,-5.18814412220471,2.12400198280679e-07,7.18035938160912e-06,"DGLUCY"
"ENSG00000182809",823.290613914174,0.750844454665164,0.144744815774666,5.18736681964524,2.13288353135294e-07,7.1943254080936e-06,"CRIP2"
"ENSG00000143384",5989.4705969563,0.595679349450686,0.114897572841568,5.18443805833972,2.16667137459336e-07,7.29205288182587e-06,"MCL1"
"ENSG00000124226",1582.86961783047,-0.551099939429641,0.106335342421038,-5.18266012862915,2.18743425313378e-07,7.32941809844069e-06,"RNF114"
"ENSG00000170989",247.221432217298,-1.45118944786539,0.280008692449932,-5.18265856380468,2.18745261174988e-07,7.32941809844069e-06,"S1PR1"
"ENSG00000168556",375.230864198718,1.15469287786894,0.222858428868553,5.18128429663301,2.2036332119141e-07,7.3673344358585e-06,"ING2"
"ENSG00000080200",1676.41460285903,-0.643615211386717,0.124267500909643,-5.1792721884276,2.22753254017446e-07,7.39824129845224e-06,"CRYBG3"
"ENSG00000154736",3841.29977982161,2.16085175169133,0.417152069138401,5.18000966926622,2.21874399107793e-07,7.39824129845224e-06,"ADAMTS5"
"ENSG00000196715",1015.74534403816,0.646106684693108,0.124741811042315,5.17955190240049,2.22419524019357e-07,7.39824129845224e-06,"VKORC1L1"
"ENSG00000115993",5279.44649413598,0.876474689340355,0.16934843351466,5.17557010212604,2.27216095246657e-07,7.52995134028583e-06,"TRAK2"
"ENSG00000138735",7517.1305461271,-1.13094718983416,0.218593607879264,-5.17374318858773,2.2945014292657e-07,7.58738518476615e-06,"PDE5A"
"ENSG00000126950",788.008759227914,-1.6279383146618,0.31509193977073,-5.16655016896443,2.38454219194935e-07,7.86795021722722e-06,"TMEM35A"
"ENSG00000116001",1408.01407940729,-0.652373998058676,0.126401243112319,-5.16113593502384,2.45455859288865e-07,8.07398114213516e-06,"TIA1"
"ENSG00000145244",186.716887235805,1.7986693082529,0.348518493418029,5.1609006185376,2.45764629021084e-07,8.07398114213516e-06,"CORIN"
"ENSG00000242265",557.882685694694,-0.878690103443381,0.170367792331471,-5.15760691277719,2.50126034564378e-07,8.19947790795996e-06,"PEG10"
"ENSG00000168077",2139.56643241339,-0.591439278589699,0.11488583011222,-5.14806114915987,2.63192700424641e-07,8.60918671259436e-06,"SCARA3"
"ENSG00000168214",6002.10144477733,-0.760416686380744,0.147849760094578,-5.14317159455864,2.70138672104773e-07,8.81734954531634e-06,"RBPJ"
"ENSG00000138356",4417.1290161387,1.44445214482078,0.281033632299962,5.13978392194369,2.75054586311731e-07,8.95849830041112e-06,"AOX1"
"ENSG00000065809",2322.28065222414,-1.10106035200317,0.214352327893669,-5.13668483483582,2.79627317651068e-07,9.06842767842703e-06,"FAM107B"
"ENSG00000103404",302.484860302797,0.675828345013281,0.131560394901404,5.13701973545893,2.79129652499419e-07,9.06842767842703e-06,"USP31"
"ENSG00000126878",88.1203023337638,-2.4281346808191,0.472886167562989,-5.13471284925177,2.82575128956582e-07,9.1444451454005e-06,"AIF1L"
"ENSG00000017797",3378.61384040889,0.54605091896018,0.106536541615346,5.12548005295417,2.96780587427441e-07,9.58367163451724e-06,"RALBP1"
"ENSG00000100592",771.632425384616,-1.03226388266126,0.201638022900701,-5.11939101470764,3.06523844297405e-07,9.8772417486898e-06,"DAAM1"
"ENSG00000196152",135.018961421714,-0.795832530499668,0.155611945151724,-5.11421234227052,3.15052795268867e-07,1.01305192873609e-05,"ZNF79"
"ENSG00000105643",318.181932822209,0.715632682432066,0.139976904203031,5.11250542728154,3.17913850037155e-07,1.02008585991795e-05,"ARRDC2"
"ENSG00000136560",1181.09528334692,0.555749573963813,0.108743322530287,5.11065471453683,3.21044273268578e-07,1.02795254094136e-05,"TANK"
"ENSG00000164305",525.121783907805,0.785258793084476,0.153794966755829,5.10588096378462,3.29256919518548e-07,1.05202448230135e-05,"CASP3"
"ENSG00000073712",3869.60314739976,0.614345213839895,0.120378384244498,5.10345123583075,3.33514481415264e-07,1.06115059265424e-05,"FERMT2"
"ENSG00000081377",2348.27227486534,0.815778466709331,0.159843147431234,5.10361864001887,3.33219445829235e-07,1.06115059265424e-05,"CDC14B"
"ENSG00000163399",6567.65788506581,0.394808571355705,0.07737349839239,5.10263306634375,3.34960067072886e-07,1.06351576851548e-05,"ATP1A1"
"ENSG00000198517",819.406592066286,0.781220994774074,0.153148554551822,5.10106671956689,3.37744464852944e-07,1.07011295401628e-05,"MAFK"
"ENSG00000142871",5245.9490895678,1.78784906089014,0.350789113660147,5.09664921535237,3.4571808111707e-07,1.09308984102673e-05,"CYR61"
"ENSG00000205213",392.7418020861,-1.12221932880236,0.220516614565048,-5.08904660547165,3.59868170421554e-07,1.13545905021551e-05,"LGR4"
"ENSG00000203965",180.520109032928,-0.943195043036558,0.185451171001246,-5.08594816600118,3.65793953964857e-07,1.15175663883529e-05,"EFCAB7"
"ENSG00000110900",263.708684322235,-1.49050570862569,0.293100800950931,-5.08530070129431,3.6704407541397e-07,1.15249889425355e-05,"TSPAN11"
"ENSG00000196372",285.231490417116,0.862581561194062,0.169631276829385,5.08503842756337,3.67551644717374e-07,1.15249889425355e-05,"ASB13"
"ENSG00000082146",1109.00297731267,0.921631660657582,0.181303864435134,5.08335364791585,3.70828329752789e-07,1.16037087894752e-05,"STRADB"
"ENSG00000171132",404.930443582885,-1.16631823680653,0.22970473922087,-5.07746701597251,3.82499882186208e-07,1.19442488983714e-05,"PRKCE"
"ENSG00000149633",254.953896203316,-1.56320812300233,0.308031099411681,-5.07483863151466,3.87824984751257e-07,1.20856160371559e-05,"KIAA1755"
"ENSG00000071242",11251.1312604923,0.901278704858081,0.177687745609139,5.07226146501194,3.93115742866792e-07,1.22253345497281e-05,"RPS6KA2"
"ENSG00000156804",3733.32718976512,1.09845459966312,0.216715669116564,5.06864410931123,4.00659574547813e-07,1.24344042141939e-05,"FBXO32"
"ENSG00000092621",1241.44615445827,-1.41618652083458,0.280064827919126,-5.05663824821136,4.26711566437139e-07,1.32158418684877e-05,"PHGDH"
"ENSG00000129484",227.626181491532,-0.795633837255311,0.157416025123217,-5.05433825198249,4.31885593830409e-07,1.3348790446044e-05,"PARP2"
"ENSG00000164048",191.924969330157,-0.686833592306497,0.135992878958594,-5.05051145005626,4.40628697012543e-07,1.35912863874847e-05,"ZNF589"
"ENSG00000089041",153.445527748107,-1.63737182253456,0.325052503648108,-5.03725337955598,4.72259447242567e-07,1.45001871062763e-05,"P2RX7"
"ENSG00000097096",202.362232341925,1.22403172809111,0.243009701184102,5.03696651667331,4.72967476427897e-07,1.45001871062763e-05,"SYDE2"
"ENSG00000131080",1117.36978489468,-0.925997486662435,0.183823234845339,-5.03743439963685,4.71813183344516e-07,1.45001871062763e-05,"EDA2R"
"ENSG00000106484",941.131965022028,-1.97514649361312,0.392230221047976,-5.03568156562707,4.76151550651283e-07,1.45683136052802e-05,"MEST"
"ENSG00000003096",414.075308683702,-0.964578858765985,0.191729453892109,-5.03093728785551,4.88087792988348e-07,1.49034065016301e-05,"KLHL13"
"ENSG00000197442",1550.57824608722,0.672472061694053,0.133744040710765,5.02805252570723,4.95486169407707e-07,1.50988692870819e-05,"MAP3K5"
"ENSG00000188042",1240.62443645537,-0.765622772055027,0.152331655704067,-5.02602540828672,5.00749572362263e-07,1.52286190229447e-05,"ARL4C"
"ENSG00000177426",1040.45736130932,0.887270098622312,0.176603863307174,5.0240695871927,5.05878938006837e-07,1.53537805934139e-05,"TGIF1"
"ENSG00000169271",86.0423130306546,2.44561958604132,0.487013947975647,5.02166230804465,5.12261892119643e-07,1.54663179066378e-05,"HSPB3"
"ENSG00000196476",112.846859819524,-1.02453244620622,0.204028485737704,-5.02151668921049,5.12650484591098e-07,1.54663179066378e-05,"C20orf96"
"ENSG00000267669",71.4304164551298,1.61077001610545,0.320734809214498,5.02212410324384,5.11031442117231e-07,1.54663179066378e-05,NA
"ENSG00000152779",55.6832349115518,2.90646394628956,0.578852268142778,5.02108069061354,5.13815673091429e-07,1.54706528210133e-05,"SLC16A12"
"ENSG00000104936",2004.51758656222,0.871523348294068,0.173685674624668,5.01781940380181,5.22612687432213e-07,1.56732062399225e-05,"DMPK"
"ENSG00000176971",2457.21935949509,1.2826322582539,0.255604406783507,5.01803656045835,5.22022442465515e-07,1.56732062399225e-05,"FIBIN"
"ENSG00000166341",2099.56419964954,-0.658934479701671,0.131417104453182,-5.01406938193816,5.32907559930637e-07,1.59503656030622e-05,"DCHS1"
"ENSG00000162694",918.028754007795,-0.448784783391072,0.0895870092909261,-5.00948504636071,5.45758668600643e-07,1.63027909979423e-05,"EXTL2"
"ENSG00000104964",5695.70092228863,0.446765406861821,0.0892037799435019,5.00836855954741,5.48933433490961e-07,1.63653481303555e-05,"AES"
"ENSG00000165633",2313.2210214077,0.617537297092545,0.123382802365304,5.00505163810578,5.58470579758355e-07,1.66169684291558e-05,"VSTM4"
"ENSG00000144724",3408.0745976034,0.905408074701586,0.180925870639874,5.00430409150146,5.60641955331226e-07,1.66488674774342e-05,"PTPRG"
"ENSG00000211448",661.830448623151,1.46914315713954,0.293643043724746,5.00316009023757,5.63980667302452e-07,1.67152391512635e-05,"DIO2"
"ENSG00000075240",568.647670737819,-1.00551431088279,0.201055187992867,-5.0011855994408,5.69788265320317e-07,1.68215268582382e-05,"GRAMD4"
"ENSG00000166272",2587.2804339681,0.711965327514351,0.142352556499754,5.00142284073123,5.69087428529173e-07,1.68215268582382e-05,"WBP1L"
"ENSG00000131236",7167.07900434856,0.545312232275544,0.109069427479994,4.99967997334146,5.74255485232565e-07,1.69190180548767e-05,"CAP1"
"ENSG00000197045",1873.54601772008,0.576603906315012,0.115336438334987,4.99932124347647,5.75324813355003e-07,1.69190180548767e-05,"GMFB"
"ENSG00000150990",373.367493598381,0.639530402152248,0.128004659237044,4.99614940553016,5.84863552228091e-07,1.71661986404931e-05,"DHX37"
"ENSG00000184575",3434.22990481484,-0.531340195413749,0.106381111257625,-4.99468551448945,5.89317191301736e-07,1.72634600817501e-05,"XPOT"
"ENSG00000170624",2127.49523230179,-1.18381478000834,0.237562440526859,-4.98317317073736,6.25499234843384e-07,1.82880036905464e-05,"SGCD"
"ENSG00000145901",2605.13238921682,0.638568005136638,0.128228591920583,4.97991903032148,6.36108811986193e-07,1.85623660068033e-05,"TNIP1"
"ENSG00000158301",367.961893864344,-0.919546589348724,0.184773551043644,-4.97661372071335,6.47062674405932e-07,1.88457003920728e-05,"GPRASP2"
"ENSG00000108468",1468.14631849113,-0.470809073096931,0.0946473627905375,-4.97434961963886,6.5467061987508e-07,1.89942270843067e-05,"CBX1"
"ENSG00000198691",40.3621275403212,1.83092402407234,0.368063588884136,4.97447745272272,6.54238782276812e-07,1.89942270843067e-05,"ABCA4"
"ENSG00000123610",319.899107608552,-2.42972773116772,0.488672085771187,-4.97210256512462,6.6230647985778e-07,1.91790279874686e-05,"TNFAIP6"
"ENSG00000101825",4737.75731695119,-1.33086162874896,0.268159062000486,-4.96295601133387,6.94283108902066e-07,2.00284146368034e-05,"MXRA5"
"ENSG00000114767",205.762638337664,0.96484470210034,0.194396081928822,4.96329294565523,6.93079228795259e-07,2.00284146368034e-05,"RRP9"
"ENSG00000135678",858.384735747728,1.45434491908163,0.293138198546349,4.96129445528976,7.00249445157247e-07,2.01621251842329e-05,"CPM"
"ENSG00000126803",470.062830404187,2.55666926429284,0.515404471780626,4.96051044233285,7.03081814329077e-07,2.02052639051497e-05,"HSPA2"
"ENSG00000146411",1030.22429994008,-0.900330386548495,0.181517563347693,-4.96001802769867,7.04866379240095e-07,2.0218184306044e-05,"SLC2A12"
"ENSG00000116649",1261.85035183926,0.795773607516567,0.160562185128911,4.95617076260929,7.18960338202627e-07,2.05834675275592e-05,"SRM"
"ENSG00000258947",525.238151708243,-1.43727662999805,0.2908036994188,-4.94242897483971,7.71552172266548e-07,2.20474672622205e-05,"TUBB3"
"ENSG00000123213",536.109436705438,0.732457921545317,0.148371892492276,4.93663529690063,7.94819040469118e-07,2.26695562484083e-05,"NLN"
"ENSG00000274047",504.6864889638,-0.600717881905436,0.12180767875595,-4.93169140107343,8.15206350568471e-07,2.32073311642096e-05,"SYNRG"
"ENSG00000169855",1823.34915464204,-1.26926921937645,0.257391254993113,-4.93128338571726,8.1691121388944e-07,2.32122332727121e-05,"ROBO1"
"ENSG00000162772",370.386762363785,1.78645903993751,0.362361175493178,4.9300509015794,8.22081940369256e-07,2.33154138331318e-05,"ATF3"
"ENSG00000198960",615.840106456865,-0.630276614585054,0.128037952434092,-4.92257649082205,8.5412162694301e-07,2.41788262430877e-05,"ARMCX6"
"ENSG00000135070",738.321493036144,0.526105244448315,0.106895635743978,4.92167187918103,8.58079937066428e-07,2.42455609083415e-05,"ISCA1"
"ENSG00000100154",2015.1953004522,-0.847958799677183,0.172313591051279,-4.92102099726329,8.60938923572439e-07,2.42810428258931e-05,"TTC28"
